environment: line 10: __conda_exe: command not found
# conda environments:
#
torch_env             *  /home/DAVIDSON/alalkadhim.visitor/.conda/envs/torch_env
base                     /home/DAVIDSON/alalkadhim.visitor/software/miniconda3

[32m[I 2022-11-07 19:06:17,044][0m A new study created in memory with name: no-name-9a08a286-5e23-461e-b80e-a949c4f5a7ec[0m
[32m[I 2022-11-07 19:06:56,501][0m Trial 0 finished with value: 0.001854395212722072 and parameters: {'nlayers': 19, 'hidden_size': 293, 'dropout': 0.4350600528096148, 'learning_rate': 0.009639784133365449, 'batch_size': 9547, 'optimizer_name': 'Adam'}. Best is trial 0 with value: 0.001854395212722072.[0m
[32m[I 2022-11-08 06:27:43,248][0m Trial 1310 finished with value: 0.0017700304817182921 and parameters: {'nlayers': 44, 'hidden_size': 135, 'dropout': 0.4568342194020253, 'learning_rate': 0.0026881125321601574, 'batch_size': 9999, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:28:04,037][0m Trial 1311 finished with value: 0.001928866462369249 and parameters: {'nlayers': 15, 'hidden_size': 77, 'dropout': 0.13606790205571562, 'learning_rate': 0.00216451336214107, 'batch_size': 9219, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:28:41,783][0m Trial 1312 finished with value: 0.0018303070746920195 and parameters: {'nlayers': 61, 'hidden_size': 110, 'dropout': 0.15059704631966406, 'learning_rate': 0.002369887414132609, 'batch_size': 9694, 'optimizer_name': 'RMSprop'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:29:20,879][0m Trial 1313 finished with value: 0.0018011193421050792 and parameters: {'nlayers': 65, 'hidden_size': 92, 'dropout': 0.15842798072816058, 'learning_rate': 0.007193009181089391, 'batch_size': 9825, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:30:05,286][0m Trial 1314 finished with value: 0.0018643496258758583 and parameters: {'nlayers': 72, 'hidden_size': 123, 'dropout': 0.47349628843117836, 'learning_rate': 0.001991404587127153, 'batch_size': 9484, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:30:41,070][0m Trial 1315 finished with value: 0.0017773405720393817 and parameters: {'nlayers': 46, 'hidden_size': 114, 'dropout': 0.4427302603014537, 'learning_rate': 0.002520207984724358, 'batch_size': 9999, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:31:04,037][0m Trial 1316 finished with value: 0.0018388860203715936 and parameters: {'nlayers': 16, 'hidden_size': 101, 'dropout': 0.12752441140254978, 'learning_rate': 0.0033663586703022606, 'batch_size': 9662, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:31:24,854][0m Trial 1317 finished with value: 0.0018031213265791743 and parameters: {'nlayers': 6, 'hidden_size': 107, 'dropout': 0.14642482816390154, 'learning_rate': 0.0017092413396984387, 'batch_size': 9807, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:31:49,001][0m Trial 1318 finished with value: 0.0017712105929851532 and parameters: {'nlayers': 12, 'hidden_size': 144, 'dropout': 0.16753884428704835, 'learning_rate': 0.0021473938795990026, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:32:27,502][0m Trial 1319 finished with value: 0.0017905742704868316 and parameters: {'nlayers': 38, 'hidden_size': 155, 'dropout': 0.14092133507546203, 'learning_rate': 0.0027148356776009017, 'batch_size': 10000, 'optimizer_name': 'SGD'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:32:50,176][0m Trial 1320 finished with value: 0.0017703186155426608 and parameters: {'nlayers': 14, 'hidden_size': 72, 'dropout': 0.2618092675659124, 'learning_rate': 0.0018663850388662018, 'batch_size': 9999, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:33:30,356][0m Trial 1321 finished with value: 0.0018907140598876644 and parameters: {'nlayers': 59, 'hidden_size': 129, 'dropout': 0.4038178923175224, 'learning_rate': 0.0075024389150899215, 'batch_size': 9380, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:33:35,576][0m Trial 1322 finished with value: 0.00699305003232295 and parameters: {'nlayers': 32, 'hidden_size': 82, 'dropout': 0.11488866677410103, 'learning_rate': 0.002414337845834297, 'batch_size': 2525, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:33:56,940][0m Trial 1323 finished with value: 0.0018434102799910219 and parameters: {'nlayers': 11, 'hidden_size': 94, 'dropout': 0.1569820406165909, 'learning_rate': 0.004898189652556039, 'batch_size': 9648, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:34:17,240][0m Trial 1324 finished with value: 0.0018362760617728568 and parameters: {'nlayers': 8, 'hidden_size': 65, 'dropout': 0.16348305991728615, 'learning_rate': 0.003156969188768741, 'batch_size': 9678, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:36:00,806][0m Trial 1325 finished with value: 0.0017930280334234455 and parameters: {'nlayers': 78, 'hidden_size': 283, 'dropout': 0.41460219187430514, 'learning_rate': 0.002194293985298256, 'batch_size': 9833, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:36:25,417][0m Trial 1326 finished with value: 0.0017746913015842438 and parameters: {'nlayers': 16, 'hidden_size': 87, 'dropout': 0.17424917598585274, 'learning_rate': 0.0029368350268730876, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:37:07,311][0m Trial 1327 finished with value: 0.0018531294784475958 and parameters: {'nlayers': 56, 'hidden_size': 137, 'dropout': 0.15189483253595715, 'learning_rate': 0.0025511410001624064, 'batch_size': 9545, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:37:31,239][0m Trial 1328 finished with value: 0.0018057264038598708 and parameters: {'nlayers': 17, 'hidden_size': 105, 'dropout': 0.43443271626979485, 'learning_rate': 0.0020222799725295184, 'batch_size': 9820, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:38:50,105][0m Trial 1329 finished with value: 0.0018051198645166477 and parameters: {'nlayers': 69, 'hidden_size': 238, 'dropout': 0.11890204894298059, 'learning_rate': 0.00277562447473969, 'batch_size': 9818, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:39:15,516][0m Trial 1330 finished with value: 0.0018656594300828738 and parameters: {'nlayers': 40, 'hidden_size': 59, 'dropout': 0.13940360871707652, 'learning_rate': 0.0022832523046109367, 'batch_size': 9517, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:39:48,462][0m Trial 1331 finished with value: 0.0018272307820139774 and parameters: {'nlayers': 43, 'hidden_size': 114, 'dropout': 0.4654871809992179, 'learning_rate': 0.00793629213950112, 'batch_size': 9703, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:40:12,474][0m Trial 1332 finished with value: 0.001771646630135586 and parameters: {'nlayers': 10, 'hidden_size': 149, 'dropout': 0.16253473220073086, 'learning_rate': 0.0018671856903082406, 'batch_size': 9997, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:40:33,200][0m Trial 1333 finished with value: 0.0019024394896115997 and parameters: {'nlayers': 13, 'hidden_size': 99, 'dropout': 0.1295809067201673, 'learning_rate': 0.002593485506935599, 'batch_size': 9306, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:40:55,216][0m Trial 1334 finished with value: 0.0018014963368625436 and parameters: {'nlayers': 15, 'hidden_size': 52, 'dropout': 0.10148657259842905, 'learning_rate': 0.001623205110427549, 'batch_size': 9805, 'optimizer_name': 'RMSprop'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:41:41,233][0m Trial 1335 finished with value: 0.0018397779943931409 and parameters: {'nlayers': 76, 'hidden_size': 121, 'dropout': 0.1457297885021978, 'learning_rate': 0.008859174498388236, 'batch_size': 9647, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:41:49,999][0m Trial 1336 finished with value: 0.004452528947885555 and parameters: {'nlayers': 36, 'hidden_size': 90, 'dropout': 0.4209310472710093, 'learning_rate': 0.006528318720466266, 'batch_size': 3997, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:42:10,152][0m Trial 1337 finished with value: 0.001807262114542912 and parameters: {'nlayers': 4, 'hidden_size': 130, 'dropout': 0.1692699804443617, 'learning_rate': 0.00240765989195994, 'batch_size': 9816, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:42:37,446][0m Trial 1338 finished with value: 0.0017716848343610763 and parameters: {'nlayers': 17, 'hidden_size': 160, 'dropout': 0.39564879591944463, 'learning_rate': 0.002148424156841717, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:43:00,042][0m Trial 1339 finished with value: 0.0018563730122781814 and parameters: {'nlayers': 11, 'hidden_size': 142, 'dropout': 0.15205065600577847, 'learning_rate': 0.0028801347346282587, 'batch_size': 9546, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:43:34,760][0m Trial 1340 finished with value: 0.0019806824195578217 and parameters: {'nlayers': 64, 'hidden_size': 108, 'dropout': 0.44926199409478684, 'learning_rate': 0.0019297346377089636, 'batch_size': 8945, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:44:09,681][0m Trial 1341 finished with value: 0.0018190012991428374 and parameters: {'nlayers': 62, 'hidden_size': 96, 'dropout': 0.12319758844245284, 'learning_rate': 0.005903842301053111, 'batch_size': 10000, 'optimizer_name': 'SGD'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:44:32,582][0m Trial 1342 finished with value: 0.0018130127650901084 and parameters: {'nlayers': 14, 'hidden_size': 81, 'dropout': 0.15871407785855188, 'learning_rate': 0.0022909351378338255, 'batch_size': 9807, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:45:40,718][0m Trial 1343 finished with value: 0.0018889492427036905 and parameters: {'nlayers': 46, 'hidden_size': 300, 'dropout': 0.17742611625877155, 'learning_rate': 0.0038122460250888, 'batch_size': 9389, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:46:15,664][0m Trial 1344 finished with value: 0.0018102508045863368 and parameters: {'nlayers': 43, 'hidden_size': 136, 'dropout': 0.4768239954796071, 'learning_rate': 0.0025700106024382427, 'batch_size': 9828, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:46:51,438][0m Trial 1345 finished with value: 0.0018321476747944986 and parameters: {'nlayers': 58, 'hidden_size': 103, 'dropout': 0.4316074254896032, 'learning_rate': 0.0069130581076649305, 'batch_size': 9661, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:47:18,879][0m Trial 1346 finished with value: 0.0018019971836376121 and parameters: {'nlayers': 18, 'hidden_size': 154, 'dropout': 0.1326857822390847, 'learning_rate': 0.002050282471165777, 'batch_size': 9829, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:48:01,014][0m Trial 1347 finished with value: 0.0018374086045599603 and parameters: {'nlayers': 67, 'hidden_size': 115, 'dropout': 0.1406713571049202, 'learning_rate': 0.007316016417199989, 'batch_size': 9625, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:48:24,022][0m Trial 1348 finished with value: 0.001768952739238739 and parameters: {'nlayers': 13, 'hidden_size': 69, 'dropout': 0.11126961258457788, 'learning_rate': 0.0024116369605939065, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:48:43,797][0m Trial 1349 finished with value: 0.0018666262563906218 and parameters: {'nlayers': 10, 'hidden_size': 66, 'dropout': 0.11775202253559441, 'learning_rate': 0.001756439575306344, 'batch_size': 9500, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:49:04,755][0m Trial 1350 finished with value: 0.00180167790482996 and parameters: {'nlayers': 8, 'hidden_size': 60, 'dropout': 0.10130006575955117, 'learning_rate': 0.0022558755526307416, 'batch_size': 9837, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:49:25,722][0m Trial 1351 finished with value: 0.0018331469662961136 and parameters: {'nlayers': 12, 'hidden_size': 66, 'dropout': 0.11082220319090262, 'learning_rate': 0.001980196787895499, 'batch_size': 9643, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:49:46,627][0m Trial 1352 finished with value: 0.0018138533740424993 and parameters: {'nlayers': 9, 'hidden_size': 71, 'dropout': 0.11904972645812398, 'learning_rate': 0.002741968349480583, 'batch_size': 9778, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:50:07,326][0m Trial 1353 finished with value: 0.0017755094719638966 and parameters: {'nlayers': 7, 'hidden_size': 56, 'dropout': 0.11007551891952343, 'learning_rate': 0.001625424005327487, 'batch_size': 9998, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:50:12,510][0m Trial 1354 finished with value: 0.0038132520009713676 and parameters: {'nlayers': 11, 'hidden_size': 74, 'dropout': 0.10416109873783161, 'learning_rate': 0.002393484967104819, 'batch_size': 4632, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:50:33,453][0m Trial 1355 finished with value: 0.00180097720864032 and parameters: {'nlayers': 11, 'hidden_size': 46, 'dropout': 0.10399482696500606, 'learning_rate': 0.002145121110345202, 'batch_size': 9823, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:50:55,234][0m Trial 1356 finished with value: 0.0019298448508677695 and parameters: {'nlayers': 13, 'hidden_size': 146, 'dropout': 0.10931352538865624, 'learning_rate': 0.002641848807452136, 'batch_size': 9193, 'optimizer_name': 'RMSprop'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:51:14,733][0m Trial 1357 finished with value: 0.0018801665715371904 and parameters: {'nlayers': 9, 'hidden_size': 68, 'dropout': 0.11713198826876346, 'learning_rate': 0.0019475759101049777, 'batch_size': 9437, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:51:35,622][0m Trial 1358 finished with value: 0.0018386992360681098 and parameters: {'nlayers': 13, 'hidden_size': 57, 'dropout': 0.1247392251951395, 'learning_rate': 0.0018229252100060568, 'batch_size': 9664, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:51:57,069][0m Trial 1359 finished with value: 0.0017715355146046912 and parameters: {'nlayers': 12, 'hidden_size': 64, 'dropout': 0.10853314019074045, 'learning_rate': 0.0022721292227785806, 'batch_size': 9997, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:52:16,838][0m Trial 1360 finished with value: 0.00182690661025486 and parameters: {'nlayers': 8, 'hidden_size': 64, 'dropout': 0.10091047986542748, 'learning_rate': 0.0024957689027022543, 'batch_size': 9674, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:52:38,234][0m Trial 1361 finished with value: 0.0017975163925647638 and parameters: {'nlayers': 10, 'hidden_size': 73, 'dropout': 0.11686172389607322, 'learning_rate': 0.0021075058740936794, 'batch_size': 9826, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:53:10,144][0m Trial 1362 finished with value: 0.0018036068031140019 and parameters: {'nlayers': 60, 'hidden_size': 52, 'dropout': 0.11291886263960868, 'learning_rate': 0.0077041122886541335, 'batch_size': 9837, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:53:30,448][0m Trial 1363 finished with value: 0.001949138913403978 and parameters: {'nlayers': 14, 'hidden_size': 68, 'dropout': 0.10841790706722251, 'learning_rate': 0.006679149476464942, 'batch_size': 9465, 'optimizer_name': 'SGD'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:53:58,787][0m Trial 1364 finished with value: 0.0017986949349216997 and parameters: {'nlayers': 41, 'hidden_size': 61, 'dropout': 0.11041903909586048, 'learning_rate': 0.0015002413686179196, 'batch_size': 9819, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:54:29,646][0m Trial 1365 finished with value: 0.0017758151851862884 and parameters: {'nlayers': 12, 'hidden_size': 263, 'dropout': 0.1270468945152317, 'learning_rate': 0.003083158127586115, 'batch_size': 9992, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:55:05,543][0m Trial 1366 finished with value: 0.001834839418796005 and parameters: {'nlayers': 71, 'hidden_size': 66, 'dropout': 0.11657333072830375, 'learning_rate': 0.0023700496091031992, 'batch_size': 9652, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:55:27,223][0m Trial 1367 finished with value: 0.0018532523917971935 and parameters: {'nlayers': 14, 'hidden_size': 74, 'dropout': 0.12556263488422106, 'learning_rate': 0.002622539968829221, 'batch_size': 9541, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:55:54,438][0m Trial 1368 finished with value: 0.0018014346370260224 and parameters: {'nlayers': 38, 'hidden_size': 58, 'dropout': 0.10138646758797189, 'learning_rate': 0.0028442355679041014, 'batch_size': 9825, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:56:17,825][0m Trial 1369 finished with value: 0.0017756899684667588 and parameters: {'nlayers': 10, 'hidden_size': 126, 'dropout': 0.12224286224142675, 'learning_rate': 0.0021735530107912706, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:56:46,568][0m Trial 1370 finished with value: 0.0018968411950152373 and parameters: {'nlayers': 44, 'hidden_size': 75, 'dropout': 0.42761820806054573, 'learning_rate': 0.002457923914011493, 'batch_size': 9331, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:57:38,281][0m Trial 1371 finished with value: 0.0018303753756550335 and parameters: {'nlayers': 66, 'hidden_size': 158, 'dropout': 0.11202206531685714, 'learning_rate': 0.0017693053579997723, 'batch_size': 9676, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:58:02,781][0m Trial 1372 finished with value: 0.0018011203682152977 and parameters: {'nlayers': 7, 'hidden_size': 249, 'dropout': 0.44293282187454597, 'learning_rate': 0.006164643737845876, 'batch_size': 9814, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:58:27,320][0m Trial 1373 finished with value: 0.0017770053769427235 and parameters: {'nlayers': 12, 'hidden_size': 141, 'dropout': 0.41266756927726783, 'learning_rate': 0.002011976339153453, 'batch_size': 9993, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:58:51,745][0m Trial 1374 finished with value: 0.0017749746099999723 and parameters: {'nlayers': 15, 'hidden_size': 120, 'dropout': 0.10899760828353201, 'learning_rate': 0.0026993507481106026, 'batch_size': 9998, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 06:59:38,162][0m Trial 1375 finished with value: 0.0018620961172758344 and parameters: {'nlayers': 61, 'hidden_size': 149, 'dropout': 0.4564234807154129, 'learning_rate': 0.005589728876481934, 'batch_size': 9530, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:00:30,505][0m Trial 1376 finished with value: 0.0018343052018160758 and parameters: {'nlayers': 63, 'hidden_size': 164, 'dropout': 0.3689611601406465, 'learning_rate': 0.0029541733001173403, 'batch_size': 9673, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:01:38,018][0m Trial 1377 finished with value: 0.0018020243338620048 and parameters: {'nlayers': 47, 'hidden_size': 273, 'dropout': 0.12187633465161804, 'learning_rate': 0.002286715669610531, 'batch_size': 9822, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:02:52,484][0m Trial 1378 finished with value: 0.001816971727797272 and parameters: {'nlayers': 69, 'hidden_size': 228, 'dropout': 0.3854242823463904, 'learning_rate': 0.00711215627732316, 'batch_size': 9822, 'optimizer_name': 'RMSprop'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:03:01,661][0m Trial 1379 finished with value: 0.00309956202452833 and parameters: {'nlayers': 13, 'hidden_size': 133, 'dropout': 0.4198364042867039, 'learning_rate': 0.0002537047922527609, 'batch_size': 5720, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:03:20,045][0m Trial 1380 finished with value: 0.0018570518725065969 and parameters: {'nlayers': 3, 'hidden_size': 40, 'dropout': 0.13245862508198947, 'learning_rate': 0.0032835914713827004, 'batch_size': 9530, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:03:52,948][0m Trial 1381 finished with value: 0.0017993465997089128 and parameters: {'nlayers': 56, 'hidden_size': 70, 'dropout': 0.11719205581611554, 'learning_rate': 0.001945263752112372, 'batch_size': 9826, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:04:14,165][0m Trial 1382 finished with value: 0.00183528163221943 and parameters: {'nlayers': 10, 'hidden_size': 114, 'dropout': 0.39987194744160187, 'learning_rate': 0.0016157518430077315, 'batch_size': 9655, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:04:25,344][0m Trial 1383 finished with value: 0.0024697808053714054 and parameters: {'nlayers': 6, 'hidden_size': 139, 'dropout': 0.43641911617525636, 'learning_rate': 0.002493768492973538, 'batch_size': 7167, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:04:27,401][0m Trial 1384 finished with value: 0.01846875801775411 and parameters: {'nlayers': 15, 'hidden_size': 152, 'dropout': 0.40718141863393775, 'learning_rate': 0.002261654668833337, 'batch_size': 962, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:04:54,702][0m Trial 1385 finished with value: 0.0019027230393208411 and parameters: {'nlayers': 40, 'hidden_size': 78, 'dropout': 0.17370665215828207, 'learning_rate': 0.002796097868069636, 'batch_size': 9299, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:05:40,218][0m Trial 1386 finished with value: 0.0018409397663463104 and parameters: {'nlayers': 74, 'hidden_size': 124, 'dropout': 0.1299708150592001, 'learning_rate': 0.004294545944254171, 'batch_size': 9827, 'optimizer_name': 'SGD'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:06:15,416][0m Trial 1387 finished with value: 0.001840391384041381 and parameters: {'nlayers': 42, 'hidden_size': 133, 'dropout': 0.46559946596117785, 'learning_rate': 0.0020461570102741564, 'batch_size': 9654, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:06:19,920][0m Trial 1388 finished with value: 0.004814385916369652 and parameters: {'nlayers': 12, 'hidden_size': 107, 'dropout': 0.1817855183646388, 'learning_rate': 0.0017717337003641282, 'batch_size': 3697, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:06:53,144][0m Trial 1389 finished with value: 0.0017712898384662262 and parameters: {'nlayers': 58, 'hidden_size': 62, 'dropout': 0.10006483312681982, 'learning_rate': 0.0024660072732062117, 'batch_size': 9993, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:07:18,526][0m Trial 1390 finished with value: 0.0018076067109858217 and parameters: {'nlayers': 15, 'hidden_size': 160, 'dropout': 0.4436915528465144, 'learning_rate': 0.002194155440035813, 'batch_size': 9826, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:07:38,168][0m Trial 1391 finished with value: 0.0018699689667073304 and parameters: {'nlayers': 10, 'hidden_size': 54, 'dropout': 0.42990507584918314, 'learning_rate': 0.0026598619590301044, 'batch_size': 9453, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:08:13,671][0m Trial 1392 finished with value: 0.0019402675391079903 and parameters: {'nlayers': 46, 'hidden_size': 143, 'dropout': 0.16994209705046492, 'learning_rate': 0.003088148843018876, 'batch_size': 9122, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:08:37,665][0m Trial 1393 finished with value: 0.0017778294652700424 and parameters: {'nlayers': 13, 'hidden_size': 110, 'dropout': 0.4792707248065446, 'learning_rate': 0.002346734535385845, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
[32m[I 2022-11-08 07:09:26,135][0m Trial 1394 finished with value: 0.0018337892817720974 and parameters: {'nlayers': 82, 'hidden_size': 117, 'dropout': 0.4163616535488043, 'learning_rate': 0.0019395238806131053, 'batch_size': 9668, 'optimizer_name': 'Adam'}. Best is trial 899 with value: 0.0017655460917727903.[0m
